,customer_no,timestamp,location
43946,40953,2019-09-05 17:02:00,dairy
43947,40953,2019-09-05 17:03:00,dairy
43948,40953,2019-09-05 17:04:00,dairy
43949,40953,2019-09-05 17:05:00,fruit
43950,40953,2019-09-05 17:06:00,checkout
43951,40954,2019-09-05 16:58:00,entrance
43952,40954,2019-09-05 16:59:00,dairy
43953,40954,2019-09-05 17:00:00,dairy
43954,40954,2019-09-05 17:01:00,drinks
43955,40954,2019-09-05 17:02:00,drinks
43956,40954,2019-09-05 17:03:00,checkout
43957,40955,2019-09-05 16:58:00,entrance
43958,40955,2019-09-05 16:59:00,fruit
43959,40955,2019-09-05 17:00:00,drinks
43960,40955,2019-09-05 17:01:00,drinks
43961,40955,2019-09-05 17:02:00,spices
43962,40955,2019-09-05 17:03:00,spices
43963,40955,2019-09-05 17:04:00,fruit
43964,40955,2019-09-05 17:05:00,fruit
43965,40955,2019-09-05 17:06:00,fruit
43966,40955,2019-09-05 17:07:00,fruit
43967,40955,2019-09-05 17:08:00,fruit
43968,40955,2019-09-05 17:09:00,checkout
43969,40956,2019-09-05 16:58:00,entrance
43970,40956,2019-09-05 16:59:00,spices
43971,40956,2019-09-05 17:00:00,drinks
43972,40956,2019-09-05 17:01:00,drinks
43973,40956,2019-09-05 17:02:00,checkout
43974,40957,2019-09-05 16:58:00,entrance
43975,40957,2019-09-05 16:59:00,dairy
43976,40957,2019-09-05 17:00:00,dairy
43977,40957,2019-09-05 17:01:00,fruit
43978,40957,2019-09-05 17:02:00,fruit
43979,40957,2019-09-05 17:03:00,fruit
43980,40957,2019-09-05 17:04:00,fruit
43981,40957,2019-09-05 17:05:00,fruit
43982,40957,2019-09-05 17:06:00,fruit
43983,40957,2019-09-05 17:07:00,fruit
43984,40957,2019-09-05 17:08:00,spices
43985,40957,2019-09-05 17:09:00,drinks
43986,40957,2019-09-05 17:10:00,spices
43987,40957,2019-09-05 17:11:00,drinks
43988,40957,2019-09-05 17:12:00,fruit
43989,40957,2019-09-05 17:13:00,checkout
43990,40958,2019-09-05 16:59:00,entrance
43991,40958,2019-09-05 17:00:00,dairy
43992,40958,2019-09-05 17:01:00,dairy
43993,40958,2019-09-05 17:02:00,checkout
43994,40959,2019-09-05 16:59:00,entrance
43995,40959,2019-09-05 17:00:00,fruit
43996,40959,2019-09-05 17:01:00,fruit
43997,40959,2019-09-05 17:02:00,checkout
43998,40960,2019-09-05 16:59:00,entrance
43999,40960,2019-09-05 17:00:00,dairy
44000,40960,2019-09-05 17:01:00,dairy
44001,40960,2019-09-05 17:02:00,dairy
44002,40960,2019-09-05 17:03:00,dairy
44003,40960,2019-09-05 17:04:00,dairy
44004,40960,2019-09-05 17:05:00,dairy
44005,40960,2019-09-05 17:06:00,dairy
44006,40960,2019-09-05 17:07:00,checkout
44007,40961,2019-09-05 16:59:00,entrance
44008,40961,2019-09-05 17:00:00,spices
44009,40961,2019-09-05 17:01:00,fruit
44010,40961,2019-09-05 17:02:00,fruit
44011,40961,2019-09-05 17:03:00,dairy
44012,40961,2019-09-05 17:04:00,checkout
44013,40962,2019-09-05 16:59:00,entrance
44014,40962,2019-09-05 17:00:00,dairy
44015,40962,2019-09-05 17:01:00,drinks
44016,40962,2019-09-05 17:02:00,checkout
44017,40963,2019-09-05 17:01:00,entrance
44018,40963,2019-09-05 17:02:00,dairy
44019,40963,2019-09-05 17:03:00,dairy
44020,40963,2019-09-05 17:04:00,dairy
44021,40963,2019-09-05 17:05:00,dairy
44022,40963,2019-09-05 17:06:00,spices
44023,40963,2019-09-05 17:07:00,drinks
44024,40963,2019-09-05 17:08:00,drinks
44025,40963,2019-09-05 17:09:00,drinks
44026,40963,2019-09-05 17:10:00,drinks
44027,40963,2019-09-05 17:11:00,drinks
44028,40963,2019-09-05 17:12:00,drinks
44029,40963,2019-09-05 17:13:00,drinks
44030,40963,2019-09-05 17:14:00,spices
44031,40963,2019-09-05 17:15:00,spices
44032,40963,2019-09-05 17:16:00,spices
44033,40963,2019-09-05 17:17:00,spices
44034,40963,2019-09-05 17:18:00,drinks
44035,40963,2019-09-05 17:19:00,drinks
44036,40963,2019-09-05 17:20:00,drinks
44037,40963,2019-09-05 17:21:00,drinks
44038,40963,2019-09-05 17:22:00,drinks
44039,40963,2019-09-05 17:23:00,drinks
44040,40963,2019-09-05 17:24:00,checkout
44041,40964,2019-09-05 17:05:00,entrance
44042,40964,2019-09-05 17:06:00,fruit
44043,40964,2019-09-05 17:07:00,fruit
44044,40964,2019-09-05 17:08:00,fruit
44045,40964,2019-09-05 17:09:00,dairy
44046,40964,2019-09-05 17:10:00,dairy
44047,40964,2019-09-05 17:11:00,dairy
44048,40964,2019-09-05 17:12:00,checkout
44049,40965,2019-09-05 17:07:00,entrance
44050,40965,2019-09-05 17:08:00,drinks
44051,40965,2019-09-05 17:09:00,fruit
44052,40965,2019-09-05 17:10:00,fruit
44053,40965,2019-09-05 17:11:00,fruit
44054,40965,2019-09-05 17:12:00,checkout
44055,40966,2019-09-05 17:07:00,entrance
44056,40966,2019-09-05 17:08:00,drinks
44057,40966,2019-09-05 17:09:00,checkout
44058,40967,2019-09-05 17:07:00,entrance
44059,40967,2019-09-05 17:08:00,fruit
44060,40967,2019-09-05 17:09:00,fruit
44061,40967,2019-09-05 17:10:00,fruit
44062,40967,2019-09-05 17:11:00,spices
44063,40967,2019-09-05 17:12:00,spices
44064,40967,2019-09-05 17:13:00,spices
44065,40967,2019-09-05 17:14:00,checkout
44066,40968,2019-09-05 17:07:00,entrance
44067,40968,2019-09-05 17:08:00,fruit
44068,40968,2019-09-05 17:09:00,dairy
44069,40968,2019-09-05 17:10:00,dairy
44070,40968,2019-09-05 17:11:00,dairy
44071,40968,2019-09-05 17:12:00,dairy
44072,40968,2019-09-05 17:13:00,spices
44073,40968,2019-09-05 17:14:00,spices
44074,40968,2019-09-05 17:15:00,dairy
44075,40968,2019-09-05 17:16:00,dairy
44076,40968,2019-09-05 17:17:00,dairy
44077,40968,2019-09-05 17:18:00,dairy
44078,40968,2019-09-05 17:19:00,checkout
44079,40969,2019-09-05 17:08:00,entrance
44080,40969,2019-09-05 17:09:00,fruit
44081,40969,2019-09-05 17:10:00,fruit
44082,40969,2019-09-05 17:11:00,fruit
44083,40969,2019-09-05 17:12:00,checkout
44084,40970,2019-09-05 17:10:00,entrance
44085,40970,2019-09-05 17:11:00,fruit
44086,40970,2019-09-05 17:12:00,fruit
44087,40970,2019-09-05 17:13:00,fruit
44088,40970,2019-09-05 17:14:00,drinks
44089,40970,2019-09-05 17:15:00,checkout
44090,40971,2019-09-05 17:10:00,entrance
44091,40971,2019-09-05 17:11:00,drinks
44092,40971,2019-09-05 17:12:00,fruit
44093,40971,2019-09-05 17:13:00,fruit
44094,40971,2019-09-05 17:14:00,fruit
44095,40971,2019-09-05 17:15:00,fruit
44096,40971,2019-09-05 17:16:00,fruit
44097,40971,2019-09-05 17:17:00,spices
44098,40971,2019-09-05 17:18:00,checkout
44099,40972,2019-09-05 17:12:00,entrance
44100,40972,2019-09-05 17:13:00,fruit
44101,40972,2019-09-05 17:14:00,spices
44102,40972,2019-09-05 17:15:00,fruit
44103,40972,2019-09-05 17:16:00,dairy
44104,40972,2019-09-05 17:17:00,dairy
44105,40972,2019-09-05 17:18:00,dairy
44106,40972,2019-09-05 17:19:00,dairy
44107,40972,2019-09-05 17:20:00,dairy
44108,40972,2019-09-05 17:21:00,dairy
44109,40972,2019-09-05 17:22:00,dairy
44110,40972,2019-09-05 17:23:00,dairy
44111,40972,2019-09-05 17:24:00,dairy
44112,40972,2019-09-05 17:25:00,checkout
44113,40973,2019-09-05 17:12:00,entrance
44114,40973,2019-09-05 17:13:00,dairy
44115,40973,2019-09-05 17:14:00,drinks
44116,40973,2019-09-05 17:15:00,spices
44117,40973,2019-09-05 17:16:00,drinks
44118,40973,2019-09-05 17:17:00,drinks
44119,40973,2019-09-05 17:18:00,drinks
44120,40973,2019-09-05 17:19:00,drinks
44121,40973,2019-09-05 17:20:00,dairy
44122,40973,2019-09-05 17:21:00,drinks
44123,40973,2019-09-05 17:22:00,spices
44124,40973,2019-09-05 17:23:00,checkout
44125,40974,2019-09-05 17:12:00,entrance
44126,40974,2019-09-05 17:13:00,spices
44127,40974,2019-09-05 17:14:00,drinks
44128,40974,2019-09-05 17:15:00,drinks
44129,40974,2019-09-05 17:16:00,drinks
44130,40974,2019-09-05 17:17:00,checkout
44131,40975,2019-09-05 17:14:00,entrance
44132,40975,2019-09-05 17:15:00,drinks
44133,40975,2019-09-05 17:16:00,spices
44134,40975,2019-09-05 17:17:00,drinks
44135,40975,2019-09-05 17:18:00,drinks
44136,40975,2019-09-05 17:19:00,drinks
44137,40975,2019-09-05 17:20:00,checkout
44138,40976,2019-09-05 17:14:00,entrance
44139,40976,2019-09-05 17:15:00,dairy
44140,40976,2019-09-05 17:16:00,checkout
44141,40977,2019-09-05 17:14:00,entrance
44142,40977,2019-09-05 17:15:00,spices
44143,40977,2019-09-05 17:16:00,spices
44144,40977,2019-09-05 17:17:00,spices
44145,40977,2019-09-05 17:18:00,dairy
44146,40977,2019-09-05 17:19:00,dairy
44147,40977,2019-09-05 17:20:00,checkout
44148,40978,2019-09-05 17:14:00,entrance
44149,40978,2019-09-05 17:15:00,fruit
44150,40978,2019-09-05 17:16:00,fruit
44151,40978,2019-09-05 17:17:00,fruit
44152,40978,2019-09-05 17:18:00,checkout
44153,40979,2019-09-05 17:14:00,entrance
44154,40979,2019-09-05 17:15:00,dairy
44155,40979,2019-09-05 17:16:00,drinks
44156,40979,2019-09-05 17:17:00,drinks
44157,40979,2019-09-05 17:18:00,checkout
44158,40980,2019-09-05 17:15:00,entrance
44159,40980,2019-09-05 17:16:00,spices
44160,40980,2019-09-05 17:17:00,dairy
44161,40980,2019-09-05 17:18:00,dairy
44162,40980,2019-09-05 17:19:00,dairy
44163,40980,2019-09-05 17:20:00,drinks
44164,40980,2019-09-05 17:21:00,drinks
44165,40980,2019-09-05 17:22:00,checkout
44166,40981,2019-09-05 17:15:00,entrance
44167,40981,2019-09-05 17:16:00,dairy
44168,40981,2019-09-05 17:17:00,dairy
44169,40981,2019-09-05 17:18:00,dairy
44170,40981,2019-09-05 17:19:00,dairy
44171,40981,2019-09-05 17:20:00,dairy
44172,40981,2019-09-05 17:21:00,drinks
44173,40981,2019-09-05 17:22:00,spices
44174,40981,2019-09-05 17:23:00,dairy
44175,40981,2019-09-05 17:24:00,dairy
44176,40981,2019-09-05 17:25:00,fruit
44177,40981,2019-09-05 17:26:00,spices
44178,40981,2019-09-05 17:27:00,drinks
44179,40981,2019-09-05 17:28:00,drinks
44180,40981,2019-09-05 17:29:00,fruit
44181,40981,2019-09-05 17:30:00,dairy
44182,40981,2019-09-05 17:31:00,dairy
44183,40981,2019-09-05 17:32:00,spices
44184,40981,2019-09-05 17:33:00,drinks
44185,40981,2019-09-05 17:34:00,drinks
44186,40981,2019-09-05 17:35:00,drinks
44187,40981,2019-09-05 17:36:00,checkout
44188,40982,2019-09-05 17:15:00,entrance
44189,40982,2019-09-05 17:16:00,fruit
44190,40982,2019-09-05 17:17:00,spices
44191,40982,2019-09-05 17:18:00,checkout
44192,40983,2019-09-05 17:16:00,entrance
44193,40983,2019-09-05 17:17:00,fruit
44194,40983,2019-09-05 17:18:00,dairy
44195,40983,2019-09-05 17:19:00,dairy
44196,40983,2019-09-05 17:20:00,dairy
44197,40983,2019-09-05 17:21:00,dairy
44198,40983,2019-09-05 17:22:00,dairy
44199,40983,2019-09-05 17:23:00,dairy
44200,40983,2019-09-05 17:24:00,dairy
44201,40983,2019-09-05 17:25:00,checkout
44202,40984,2019-09-05 17:16:00,entrance
44203,40984,2019-09-05 17:17:00,fruit
44204,40984,2019-09-05 17:18:00,spices
44205,40984,2019-09-05 17:19:00,checkout
44206,40985,2019-09-05 17:16:00,entrance
44207,40985,2019-09-05 17:17:00,fruit
44208,40985,2019-09-05 17:18:00,fruit
44209,40985,2019-09-05 17:19:00,checkout
44210,40986,2019-09-05 17:17:00,entrance
44211,40986,2019-09-05 17:18:00,dairy
44212,40986,2019-09-05 17:19:00,dairy
44213,40986,2019-09-05 17:20:00,dairy
44214,40986,2019-09-05 17:21:00,dairy
44215,40986,2019-09-05 17:22:00,dairy
44216,40986,2019-09-05 17:23:00,dairy
44217,40986,2019-09-05 17:24:00,dairy
44218,40986,2019-09-05 17:25:00,dairy
44219,40986,2019-09-05 17:26:00,dairy
44220,40986,2019-09-05 17:27:00,dairy
44221,40986,2019-09-05 17:28:00,drinks
44222,40986,2019-09-05 17:29:00,drinks
44223,40986,2019-09-05 17:30:00,drinks
44224,40986,2019-09-05 17:31:00,drinks
44225,40986,2019-09-05 17:32:00,drinks
44226,40986,2019-09-05 17:33:00,checkout
44227,40987,2019-09-05 17:17:00,entrance
44228,40987,2019-09-05 17:18:00,drinks
44229,40987,2019-09-05 17:19:00,checkout
44230,40988,2019-09-05 17:17:00,entrance
44231,40988,2019-09-05 17:18:00,fruit
44232,40988,2019-09-05 17:19:00,fruit
44233,40988,2019-09-05 17:20:00,dairy
44234,40988,2019-09-05 17:21:00,spices
44235,40988,2019-09-05 17:22:00,fruit
44236,40988,2019-09-05 17:23:00,fruit
44237,40988,2019-09-05 17:24:00,checkout
44238,40989,2019-09-05 17:17:00,entrance
44239,40989,2019-09-05 17:18:00,dairy
44240,40989,2019-09-05 17:19:00,dairy
44241,40989,2019-09-05 17:20:00,drinks
44242,40989,2019-09-05 17:21:00,drinks
44243,40989,2019-09-05 17:22:00,spices
44244,40989,2019-09-05 17:23:00,spices
44245,40989,2019-09-05 17:24:00,checkout
44246,40990,2019-09-05 17:17:00,entrance
44247,40990,2019-09-05 17:18:00,fruit
44248,40990,2019-09-05 17:19:00,checkout
44249,40991,2019-09-05 17:17:00,entrance
44250,40991,2019-09-05 17:18:00,fruit
44251,40991,2019-09-05 17:19:00,fruit
44252,40991,2019-09-05 17:20:00,checkout
44253,40992,2019-09-05 17:17:00,entrance
44254,40992,2019-09-05 17:18:00,dairy
44255,40992,2019-09-05 17:19:00,dairy
44256,40992,2019-09-05 17:20:00,dairy
44257,40992,2019-09-05 17:21:00,dairy
44258,40992,2019-09-05 17:22:00,dairy
44259,40992,2019-09-05 17:23:00,checkout
44260,40993,2019-09-05 17:17:00,entrance
44261,40993,2019-09-05 17:18:00,dairy
44262,40993,2019-09-05 17:19:00,dairy
44263,40993,2019-09-05 17:20:00,dairy
44264,40993,2019-09-05 17:21:00,dairy
44265,40993,2019-09-05 17:22:00,dairy
44266,40993,2019-09-05 17:23:00,dairy
44267,40993,2019-09-05 17:24:00,dairy
44268,40993,2019-09-05 17:25:00,dairy
44269,40993,2019-09-05 17:26:00,checkout
44270,40994,2019-09-05 17:19:00,entrance
44271,40994,2019-09-05 17:20:00,spices
44272,40994,2019-09-05 17:21:00,spices
44273,40994,2019-09-05 17:22:00,dairy
44274,40994,2019-09-05 17:23:00,dairy
44275,40994,2019-09-05 17:24:00,dairy
44276,40994,2019-09-05 17:25:00,dairy
44277,40994,2019-09-05 17:26:00,dairy
44278,40994,2019-09-05 17:27:00,dairy
44279,40994,2019-09-05 17:28:00,dairy
44280,40994,2019-09-05 17:29:00,dairy
44281,40994,2019-09-05 17:30:00,dairy
44282,40994,2019-09-05 17:31:00,dairy
44283,40994,2019-09-05 17:32:00,dairy
44284,40994,2019-09-05 17:33:00,fruit
44285,40994,2019-09-05 17:34:00,fruit
44286,40994,2019-09-05 17:35:00,checkout
44287,40995,2019-09-05 17:20:00,entrance
44288,40995,2019-09-05 17:21:00,spices
44289,40995,2019-09-05 17:22:00,checkout
44290,40996,2019-09-05 17:20:00,entrance
44291,40996,2019-09-05 17:21:00,fruit
44292,40996,2019-09-05 17:22:00,checkout
44293,40997,2019-09-05 17:20:00,entrance
44294,40997,2019-09-05 17:21:00,fruit
44295,40997,2019-09-05 17:22:00,fruit
44296,40997,2019-09-05 17:23:00,fruit
44297,40997,2019-09-05 17:24:00,fruit
44298,40997,2019-09-05 17:25:00,fruit
44299,40997,2019-09-05 17:26:00,fruit
44300,40997,2019-09-05 17:27:00,checkout
44301,40998,2019-09-05 17:21:00,entrance
44302,40998,2019-09-05 17:22:00,dairy
44303,40998,2019-09-05 17:23:00,dairy
44304,40998,2019-09-05 17:24:00,dairy
44305,40998,2019-09-05 17:25:00,drinks
44306,40998,2019-09-05 17:26:00,drinks
44307,40998,2019-09-05 17:27:00,checkout
44308,40999,2019-09-05 17:22:00,entrance
44309,40999,2019-09-05 17:23:00,spices
44310,40999,2019-09-05 17:24:00,spices
44311,40999,2019-09-05 17:25:00,spices
44312,40999,2019-09-05 17:26:00,dairy
44313,40999,2019-09-05 17:27:00,dairy
44314,40999,2019-09-05 17:28:00,spices
44315,40999,2019-09-05 17:29:00,spices
44316,40999,2019-09-05 17:30:00,spices
44317,40999,2019-09-05 17:31:00,checkout
44318,41000,2019-09-05 17:22:00,entrance
44319,41000,2019-09-05 17:23:00,spices
44320,41000,2019-09-05 17:24:00,spices
44321,41000,2019-09-05 17:25:00,spices
44322,41000,2019-09-05 17:26:00,dairy
44323,41000,2019-09-05 17:27:00,dairy
44324,41000,2019-09-05 17:28:00,dairy
44325,41000,2019-09-05 17:29:00,drinks
44326,41000,2019-09-05 17:30:00,drinks
44327,41000,2019-09-05 17:31:00,drinks
44328,41000,2019-09-05 17:32:00,drinks
44329,41000,2019-09-05 17:33:00,checkout
44330,41001,2019-09-05 17:23:00,entrance
44331,41001,2019-09-05 17:24:00,dairy
44332,41001,2019-09-05 17:25:00,dairy
44333,41001,2019-09-05 17:26:00,dairy
44334,41001,2019-09-05 17:27:00,fruit
44335,41001,2019-09-05 17:28:00,fruit
44336,41001,2019-09-05 17:29:00,fruit
44337,41001,2019-09-05 17:30:00,dairy
44338,41001,2019-09-05 17:31:00,dairy
44339,41001,2019-09-05 17:32:00,dairy
44340,41001,2019-09-05 17:33:00,dairy
44341,41001,2019-09-05 17:34:00,dairy
44342,41001,2019-09-05 17:35:00,dairy
44343,41001,2019-09-05 17:36:00,dairy
44344,41001,2019-09-05 17:37:00,dairy
44345,41001,2019-09-05 17:38:00,dairy
44346,41001,2019-09-05 17:39:00,dairy
44347,41001,2019-09-05 17:40:00,dairy
44348,41001,2019-09-05 17:41:00,drinks
44349,41001,2019-09-05 17:42:00,fruit
44350,41001,2019-09-05 17:43:00,fruit
44351,41001,2019-09-05 17:44:00,fruit
44352,41001,2019-09-05 17:45:00,fruit
44353,41001,2019-09-05 17:46:00,fruit
44354,41001,2019-09-05 17:47:00,fruit
44355,41001,2019-09-05 17:48:00,fruit
44356,41001,2019-09-05 17:49:00,fruit
44357,41001,2019-09-05 17:50:00,fruit
44358,41001,2019-09-05 17:51:00,fruit
44359,41001,2019-09-05 17:52:00,fruit
44360,41001,2019-09-05 17:53:00,checkout
44361,41002,2019-09-05 17:23:00,entrance
44362,41002,2019-09-05 17:24:00,drinks
44363,41002,2019-09-05 17:25:00,drinks
44364,41002,2019-09-05 17:26:00,drinks
44365,41002,2019-09-05 17:27:00,drinks
44366,41002,2019-09-05 17:28:00,checkout
44367,41003,2019-09-05 17:24:00,entrance
44368,41003,2019-09-05 17:25:00,spices
44369,41003,2019-09-05 17:26:00,checkout
44370,41004,2019-09-05 17:24:00,entrance
44371,41004,2019-09-05 17:25:00,fruit
44372,41004,2019-09-05 17:26:00,drinks
44373,41004,2019-09-05 17:27:00,fruit
44374,41004,2019-09-05 17:28:00,checkout
44375,41005,2019-09-05 17:26:00,entrance
44376,41005,2019-09-05 17:27:00,fruit
44377,41005,2019-09-05 17:28:00,checkout
44378,41006,2019-09-05 17:27:00,entrance
44379,41006,2019-09-05 17:28:00,fruit
44380,41006,2019-09-05 17:29:00,fruit
44381,41006,2019-09-05 17:30:00,fruit
44382,41006,2019-09-05 17:31:00,checkout
44383,41007,2019-09-05 17:27:00,entrance
44384,41007,2019-09-05 17:28:00,drinks
44385,41007,2019-09-05 17:29:00,checkout
44386,41008,2019-09-05 17:27:00,entrance
44387,41008,2019-09-05 17:28:00,fruit
44388,41008,2019-09-05 17:29:00,fruit
44389,41008,2019-09-05 17:30:00,fruit
44390,41008,2019-09-05 17:31:00,fruit
44391,41008,2019-09-05 17:32:00,dairy
44392,41008,2019-09-05 17:33:00,dairy
44393,41008,2019-09-05 17:34:00,dairy
44394,41008,2019-09-05 17:35:00,dairy
44395,41008,2019-09-05 17:36:00,dairy
44396,41008,2019-09-05 17:37:00,spices
44397,41008,2019-09-05 17:38:00,dairy
44398,41008,2019-09-05 17:39:00,checkout
44399,41009,2019-09-05 17:27:00,entrance
44400,41009,2019-09-05 17:28:00,fruit
44401,41009,2019-09-05 17:29:00,dairy
44402,41009,2019-09-05 17:30:00,dairy
44403,41009,2019-09-05 17:31:00,dairy
44404,41009,2019-09-05 17:32:00,dairy
44405,41009,2019-09-05 17:33:00,drinks
44406,41009,2019-09-05 17:34:00,drinks
44407,41009,2019-09-05 17:35:00,fruit
44408,41009,2019-09-05 17:36:00,fruit
44409,41009,2019-09-05 17:37:00,fruit
44410,41009,2019-09-05 17:38:00,dairy
44411,41009,2019-09-05 17:39:00,dairy
44412,41009,2019-09-05 17:40:00,dairy
44413,41009,2019-09-05 17:41:00,dairy
44414,41009,2019-09-05 17:42:00,dairy
44415,41009,2019-09-05 17:43:00,dairy
44416,41009,2019-09-05 17:44:00,spices
44417,41009,2019-09-05 17:45:00,dairy
44418,41009,2019-09-05 17:46:00,dairy
44419,41009,2019-09-05 17:47:00,dairy
44420,41009,2019-09-05 17:48:00,fruit
44421,41009,2019-09-05 17:49:00,fruit
44422,41009,2019-09-05 17:50:00,fruit
44423,41009,2019-09-05 17:51:00,dairy
44424,41009,2019-09-05 17:52:00,dairy
44425,41009,2019-09-05 17:53:00,dairy
44426,41009,2019-09-05 17:54:00,dairy
44427,41009,2019-09-05 17:55:00,dairy
44428,41009,2019-09-05 17:56:00,dairy
44429,41009,2019-09-05 17:57:00,dairy
44430,41009,2019-09-05 17:58:00,dairy
44431,41009,2019-09-05 17:59:00,dairy
44432,41009,2019-09-05 18:00:00,dairy
44433,41009,2019-09-05 18:01:00,checkout
44434,41010,2019-09-05 17:29:00,entrance
44435,41010,2019-09-05 17:30:00,dairy
44436,41010,2019-09-05 17:31:00,checkout
44437,41011,2019-09-05 17:29:00,entrance
44438,41011,2019-09-05 17:30:00,spices
44439,41011,2019-09-05 17:31:00,dairy
44440,41011,2019-09-05 17:32:00,dairy
44441,41011,2019-09-05 17:33:00,checkout
44442,41012,2019-09-05 17:29:00,entrance
44443,41012,2019-09-05 17:30:00,drinks
44444,41012,2019-09-05 17:31:00,drinks
44445,41012,2019-09-05 17:32:00,checkout
44446,41013,2019-09-05 17:30:00,entrance
44447,41013,2019-09-05 17:31:00,fruit
44448,41013,2019-09-05 17:32:00,dairy
44449,41013,2019-09-05 17:33:00,dairy
44450,41013,2019-09-05 17:34:00,dairy
44451,41013,2019-09-05 17:35:00,dairy
44452,41013,2019-09-05 17:36:00,dairy
44453,41013,2019-09-05 17:37:00,dairy
44454,41013,2019-09-05 17:38:00,drinks
44455,41013,2019-09-05 17:39:00,drinks
44456,41013,2019-09-05 17:40:00,spices
44457,41013,2019-09-05 17:41:00,spices
44458,41013,2019-09-05 17:42:00,fruit
44459,41013,2019-09-05 17:43:00,fruit
44460,41013,2019-09-05 17:44:00,fruit
44461,41013,2019-09-05 17:45:00,fruit
44462,41013,2019-09-05 17:46:00,fruit
44463,41013,2019-09-05 17:47:00,fruit
44464,41013,2019-09-05 17:48:00,drinks
44465,41013,2019-09-05 17:49:00,drinks
44466,41013,2019-09-05 17:50:00,drinks
44467,41013,2019-09-05 17:51:00,spices
44468,41013,2019-09-05 17:52:00,spices
44469,41013,2019-09-05 17:53:00,fruit
44470,41013,2019-09-05 17:54:00,checkout
44471,41014,2019-09-05 17:30:00,entrance
44472,41014,2019-09-05 17:31:00,drinks
44473,41014,2019-09-05 17:32:00,fruit
44474,41014,2019-09-05 17:33:00,fruit
44475,41014,2019-09-05 17:34:00,fruit
44476,41014,2019-09-05 17:35:00,fruit
44477,41014,2019-09-05 17:36:00,fruit
44478,41014,2019-09-05 17:37:00,fruit
44479,41014,2019-09-05 17:38:00,fruit
44480,41014,2019-09-05 17:39:00,fruit
44481,41014,2019-09-05 17:40:00,fruit
44482,41014,2019-09-05 17:41:00,checkout
44483,41015,2019-09-05 17:31:00,entrance
44484,41015,2019-09-05 17:32:00,drinks
44485,41015,2019-09-05 17:33:00,checkout
44486,41016,2019-09-05 17:31:00,entrance
44487,41016,2019-09-05 17:32:00,fruit
44488,41016,2019-09-05 17:33:00,fruit
44489,41016,2019-09-05 17:34:00,checkout
44490,41017,2019-09-05 17:31:00,entrance
44491,41017,2019-09-05 17:32:00,drinks
44492,41017,2019-09-05 17:33:00,drinks
44493,41017,2019-09-05 17:34:00,drinks
44494,41017,2019-09-05 17:35:00,fruit
44495,41017,2019-09-05 17:36:00,checkout
44496,41018,2019-09-05 17:31:00,entrance
44497,41018,2019-09-05 17:32:00,spices
44498,41018,2019-09-05 17:33:00,checkout
44499,41019,2019-09-05 17:31:00,entrance
44500,41019,2019-09-05 17:32:00,fruit
44501,41019,2019-09-05 17:33:00,dairy
44502,41019,2019-09-05 17:34:00,dairy
44503,41019,2019-09-05 17:35:00,checkout
44504,41020,2019-09-05 17:32:00,entrance
44505,41020,2019-09-05 17:33:00,dairy
44506,41020,2019-09-05 17:34:00,dairy
44507,41020,2019-09-05 17:35:00,dairy
44508,41020,2019-09-05 17:36:00,dairy
44509,41020,2019-09-05 17:37:00,dairy
44510,41020,2019-09-05 17:38:00,fruit
44511,41020,2019-09-05 17:39:00,checkout
44512,41021,2019-09-05 17:32:00,entrance
44513,41021,2019-09-05 17:33:00,fruit
44514,41021,2019-09-05 17:34:00,fruit
44515,41021,2019-09-05 17:35:00,spices
44516,41021,2019-09-05 17:36:00,checkout
44517,41022,2019-09-05 17:33:00,entrance
44518,41022,2019-09-05 17:34:00,dairy
44519,41022,2019-09-05 17:35:00,fruit
44520,41022,2019-09-05 17:36:00,checkout
44521,41023,2019-09-05 17:33:00,entrance
44522,41023,2019-09-05 17:34:00,dairy
44523,41023,2019-09-05 17:35:00,fruit
44524,41023,2019-09-05 17:36:00,fruit
44525,41023,2019-09-05 17:37:00,drinks
44526,41023,2019-09-05 17:38:00,drinks
44527,41023,2019-09-05 17:39:00,drinks
44528,41023,2019-09-05 17:40:00,checkout
44529,41024,2019-09-05 17:33:00,entrance
44530,41024,2019-09-05 17:34:00,spices
44531,41024,2019-09-05 17:35:00,checkout
44532,41025,2019-09-05 17:35:00,entrance
44533,41025,2019-09-05 17:36:00,spices
44534,41025,2019-09-05 17:37:00,fruit
44535,41025,2019-09-05 17:38:00,checkout
44536,41026,2019-09-05 17:35:00,entrance
44537,41026,2019-09-05 17:36:00,fruit
44538,41026,2019-09-05 17:37:00,fruit
44539,41026,2019-09-05 17:38:00,checkout
44540,41027,2019-09-05 17:35:00,entrance
44541,41027,2019-09-05 17:36:00,fruit
44542,41027,2019-09-05 17:37:00,fruit
44543,41027,2019-09-05 17:38:00,fruit
44544,41027,2019-09-05 17:39:00,fruit
44545,41027,2019-09-05 17:40:00,dairy
44546,41027,2019-09-05 17:41:00,dairy
44547,41027,2019-09-05 17:42:00,dairy
44548,41027,2019-09-05 17:43:00,checkout
44549,41028,2019-09-05 17:36:00,entrance
44550,41028,2019-09-05 17:37:00,fruit
44551,41028,2019-09-05 17:38:00,fruit
44552,41028,2019-09-05 17:39:00,dairy
44553,41028,2019-09-05 17:40:00,drinks
44554,41028,2019-09-05 17:41:00,drinks
44555,41028,2019-09-05 17:42:00,checkout
